Collection Name,Title#1,Subtitle#1,Name Display Form#1,Name Role Term Text#1,Name Display Form#2,Name Role Term Text#2,Type of Resource#1,Date Created#1,Date Created Encoding#1,Date Captured#1,Date Created#2,Date Created Encoding#2,Language Term#1,Language Term#2,Form#1,Form Authority#1,Form Type#1,Digital Origin#1,Abstract#1,Note#1,Subject Topic#1,Subject Authority#1,Subject Geographic#1,Subject Geographic Authority#1,Subject Temporal#1,Subject Temporal Authority#1,Subject Name#1,Subject Topic#2,Subject Authority#2,Subject Geographic#2,Subject Geographic Authority#2,Subject Temporal#2,Subject Temporal Authority#2,Subject Name#2,Subject Geographic Code#2,Subject Topic#3,Subject Authority#3,Subject Geographic#3,Subject Geographic Authority#3,Subject Temporal#3,Subject Temporal Authority#3,Subject Name#3,Related Item#1,Related Item Type#1,Related Item Identifier#1,Identifier#1,Physical Location#1,Physical Location Type#1,Access Condition,Scanning technician#1,ln_RECORDID,ln_RECORD_BATCHID,lnexp_MEDIAFILENAME
Don Campbell Papers,Copland 2,,"Campbell, Don G., 1946-",author,,,text,,,,,,English,,note cards,,material,reformatted digital,Aaron Copland reflects on Nadia Boulanger's influence on him and wonders what his career would have been without it. She loved to tell him of her mother and the shocking things she would say.,,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,"Copland, Aaron, 1900-1990",Musicology,lcsh,France,lcsh,Twentieth century,lcsh,"Boulanger, Nadia",,,,,,,,,,,,Campbell02_01_094,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",541923,,amrc_campbell_2_1_BioNotes.pdf
Don Campbell Papers,Nadia Boulanger's mother,,"Campbell, Don G., 1946-",author,,,text,,,,,,English,,note cards,,material,reformatted digital,"Nadia's mother had afternoon teas, 5:00 on Wednesday.",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,Musicology,lcsh,France,lcsh,Twentieth century,lcsh,"Boulanger, Nadia",,,,,,,,,,,,Campbell02_01_095,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",541934,,amrc_campbell_2_1_BioNotes.pdf
Don Campbell Papers,Nadia Boulanger's mother 2,,"Campbell, Don G., 1946-",author,,,text,,,,,,English,,note cards,,material,reformatted digital,"According to Louise Talma in July, 1976, Boulanger's mother was more powerful than Nadia herself.",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,Musicology,lcsh,France,lcsh,Twentieth century,lcsh,"Boulanger, Nadia",,,,,,,,,,,,Campbell02_01_096,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",541945,,amrc_campbell_2_1_BioNotes.pdf
Don Campbell Papers,NB,tapes,"Campbell, Don G., 1946-",author,,,text,,,,,,English,,note cards,,material,reformatted digital,Nadia Boulanger's mother dominated her development. Music was her only familiar surrounding.,,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,Musicology,lcsh,France,lcsh,Twentieth century,lcsh,"Boulanger, Nadia",,,,,,,,,,,,Campbell02_01_097,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",541956,,amrc_campbell_2_1_BioNotes.pdf
Don Campbell Papers,NB,mother,"Campbell, Don G., 1946-",author,,,text,,,,,,English,,note cards,,material,reformatted digital,"Boulanger's mother was her main judge, teacher, and mentor -- above all others.",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,Musicology,lcsh,France,lcsh,Twentieth century,lcsh,"Boulanger, Nadia",,,,,,,,,,,,Campbell02_01_098,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",541967,,amrc_campbell_2_1_BioNotes.pdf
Don Campbell Papers,NB,Q on her mother: tapes,"Campbell, Don G., 1946-",author,,,text,,,,,,English,,note cards,,material,reformatted digital,"Nadia Boulanger speaks of her mother's intelligence, influence, love, and power of concentration.",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,Musicology,lcsh,France,lcsh,Twentieth century,lcsh,"Boulanger, Nadia",,,,,,,,,,,,Campbell02_01_099,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",541978,,amrc_campbell_2_1_BioNotes.pdf
Don Campbell Papers,NB,Bio,"Campbell, Don G., 1946-",author,,,text,,,,,,English,,note cards,,material,reformatted digital,"This is handwritten, stating, ""1938 arrival on the Ex cambion (boat)""",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,Musicology,lcsh,France,lcsh,Twentieth century,lcsh,"Boulanger, Nadia",,,,,,,,,,,,Campbell02_01_100,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",541989,,amrc_campbell_2_1_BioNotes.pdf
Don Campbell Papers,NB,,"Campbell, Don G., 1946-",author,,,text,,,,,,English,,note cards,,material,reformatted digital,This notes Nadia Boulanger's view of George Gershwin -- she chose not to teach him in order not to disturb his intuition.,,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,Musicology,lcsh,France,lcsh,Twentieth century,lcsh,"Boulanger, Nadia",,,,,,,,,,,,Campbell02_01_101,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",542000,,amrc_campbell_2_1_BioNotes.pdf
Don Campbell Papers,a 1938 Tour,,"Campbell, Don G., 1946-",author,,,text,,,,,,English,,note cards,,material,reformatted digital,Here is a list of singers (sopranos and contraltos) from a 1938 tour.,,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_01_102,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",542011,,amrc_campbell_2_1_BioNotes.pdf
Don Campbell Papers,NB,bio,"Campbell, Don G., 1946-",author,,,text,,,,,,English,,note cards,,material,reformatted digital,"This is a further list of 1938 singers (including Doda Conrad, Jean de Polignac, Irene Kedroff, and Hugues Cuenod). They sang Monteverdi and Brahms.",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_01_103,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",542022,,amrc_campbell_2_1_BioNotes.pdf
Don Campbell Papers,Nadia Boulanger Bio,1934-40,"Campbell, Don G., 1946-",author,,,text,,,,,,English,,note cards,,material,reformatted digital,"Here is a (presumably non-comprehensive) list of locales where Boulanger performed from 1934-40. This includes radio and orchestra performances, a premier of the Schütz Passion in London 1936, and conducting the Royal Philharmonic in London November 4, 1937.",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,Musicology,lcsh,Europe,lcsh,Twentieth century,lcsh,"Boulanger, Nadia",,,,,,,,,,,,Campbell02_01_104,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",542033,,amrc_campbell_2_1_BioNotes.pdf
Don Campbell Papers,Americans in Paris,,"Campbell, Don G., 1946-",author,,,text,,,,,,English,,note cards,,material,reformatted digital,Here is a short reflection by Nadia Boulanger on Parisian musical culture and happenings between the world wars. She mentions the Princesse de Polignac.,,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,"Polignac, Winnaretta, princesse de, 1865-1943",Musicology,lcsh,France,lcsh,Twentieth century,lcsh,"Boulanger, Nadia",,,,,,,,,,,,Campbell02_01_105,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",542044,,amrc_campbell_2_1_BioNotes.pdf
Don Campbell Papers,NB Biograph,,"Campbell, Don G., 1946-",author,,,text,,,,,,English,,note cards,,material,reformatted digital,"Here is a short note on Boulanger's trip to the USA in 1938, commisioned by the French government to study American methods of teaching music.",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,Musicology,lcsh,France,lcsh,Twentieth century,lcsh,"Boulanger, Nadia",,,,,,,,,,,,Campbell02_01_106,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",542055,,amrc_campbell_2_1_BioNotes.pdf
Don Campbell Papers,on NB,"concert review Feb 19. 1938 (Boston) on NB, by Moses Smith","Campbell, Don G., 1946-",author,,,text,1938,,,,,English,,note cards,,material,reformatted digital,"Moses Smith reflects on Nadia Boulanger's disposition and musical philosophy/aesthetic. He states that she was modest, dressed inconspicuously, and saw no reason for glofification of performers in music, believing instead in expression.",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,"Smith, Moses, 1901-1964",Musicology,lcsh,France,lcsh,Twentieth century,lcsh,"Boulanger, Nadia",,,,,,,,,,,,Campbell02_01_107,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",542066,,amrc_campbell_2_1_BioNotes.pdf
Don Campbell Papers,on NB,"Boston Symphony Program 2-5-38: on Nadia Boulanger's persona, a statement by Herbert Elwell","Campbell, Don G., 1946-",author,,,text,1938,,,,,English,,note cards,,material,reformatted digital,"In an article in Modern Music, Herbert Elwell connects Nadia Boulanger's musical philosophy and approach to human experience.",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,"Elwell, Herbert, 1898-1974",Musicology,lcsh,France,lcsh,Twentieth century,lcsh,"Boulanger, Nadia",,,,,,,,,,,,Campbell02_01_108,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",542077,,amrc_campbell_2_1_BioNotes.pdf
Don Campbell Papers,bio NB,,"Campbell, Don G., 1946-",author,,,text,,,,,,English,,note cards,,material,reformatted digital,This notes Boulanger's travel troubles (11-3-1940). She was detained in France while travelling to the Longy School of Music in Cambridge.,,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,Musicology,lcsh,France,lcsh,Twentieth century,lcsh,"Boulanger, Nadia",,,,,,,,,,,,Campbell02_01_109,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",542088,,amrc_campbell_2_1_BioNotes.pdf
Don Campbell Papers,on NB,conducting review by Virgil Thomson 4.6.41 Times or Tribune,"Campbell, Don G., 1946-",author,,,text,1941,,,,,English,,note cards,,material,reformatted digital,"Virgil Thomson states that Boulanger, while she steals the show, is a poor conductor of orchestras (""lacking in authority""); she does, however, conduct a chorus quite well.",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,"Thomson, Virgil, 1896-1989",Musicology,lcsh,France,lcsh,Twentieth century,lcsh,"Boulanger, Nadia",,,,,,,,,,,,Campbell02_01_110,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",542099,,amrc_campbell_2_1_BioNotes.pdf
